cohort,scope,outcome_id,adjustment,exposure_model,analysis_family,outcome_coding_status,n,people,parameters,matrix_rank,events,model_status,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,alcohol_loss_n,alcohol_loss_events,alcohol_loss_nonevents,activity_loss_n,activity_loss_events,activity_loss_nonevents,work_loss_n,work_loss_events,work_loss_nonevents,standardized_estimate,standardized_standard_error,standardized_ci_low,standardized_ci_high,extended_loss_1_n,extended_loss_1_events,extended_loss_1_nonevents,extended_loss_2plus_n,extended_loss_2plus_events,extended_loss_2plus_nonevents,work_exit_retirement_n,work_exit_retirement_events,work_exit_retirement_nonevents,work_exit_no_retirement_n,work_exit_no_retirement_events,work_exit_no_retirement_nonevents
klosa,all_primary_wave_intervals,incident_any_adl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16279,5520,13,13,352.0,PASS,,,,,alcohol_loss,risk_ratio,1.904843529748842,0.1848075785221274,1.326022248946248,2.7363257861694525,0.0004887101633952,,,,,,,768.0,33.0,735.0,2730.0,81.0,2649.0,1746.0,51.0,1695.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_adl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16279,5520,13,13,352.0,PASS,,,,,activity_loss,risk_ratio,1.5169616584802503,0.1294631656760942,1.1769970047166556,1.9551219451515296,0.0012875116505066,,,,,,,768.0,33.0,735.0,2730.0,81.0,2649.0,1746.0,51.0,1695.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_adl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16279,5520,13,13,352.0,PASS,,,,,work_loss,risk_ratio,1.9163351453409163,0.1535286486196599,1.4183638112123018,2.589138527251321,2.2709370436034856e-05,,,,,,,768.0,33.0,735.0,2730.0,81.0,2649.0,1746.0,51.0,1695.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_adl,full,any_withdrawal,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16129,5498,16,16,348.0,PASS,4851.0,151.0,4700.0,,any_withdrawal,risk_ratio,1.607421253134359,0.1088739256068521,1.298542154669416,1.9897722039573056,1.3038561562370731e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_adl,full,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16129,5498,17,17,348.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,4517.0,138.0,4379.0,334.0,13.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_adl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16129,5498,18,18,348.0,PASS,,,,,alcohol_loss,risk_ratio,1.8110262418942649,0.1855256272466818,1.2589400307256724,2.6052202398704623,0.0013688458930749,,,,,,,761.0,33.0,728.0,2709.0,80.0,2629.0,1728.0,51.0,1677.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_adl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16129,5498,18,18,348.0,PASS,,,,,activity_loss,risk_ratio,1.395040429065924,0.1317936915595701,1.0774665596820507,1.8062164261531444,0.0115338260306127,,,,,,,761.0,33.0,728.0,2709.0,80.0,2629.0,1728.0,51.0,1677.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_adl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16129,5498,18,18,348.0,PASS,,,,,work_loss,risk_ratio,1.8601202598003364,0.1546693178177799,1.3736821690177166,2.5188121815644284,6.002888962095277e-05,,,,,,,761.0,33.0,728.0,2709.0,80.0,2629.0,1728.0,51.0,1677.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_adl,full,extended_score_categorical,enrichment,PASS_STRICT_COMPLETE_ITEM_COUNTS,23058,6614,17,17,849.0,PASS,,,,,extended_loss_1,risk_ratio,1.30770087765502,0.0904156311579467,1.0953338025940629,1.5612424097291149,0.0030064132505632,,,,,,,,,,,,,,,,,,,,6125.0,193.0,5932.0,1023.0,35.0,988.0,,,,,,
klosa,all_primary_wave_intervals,incident_any_adl,full,extended_score_categorical,enrichment,PASS_STRICT_COMPLETE_ITEM_COUNTS,23058,6614,17,17,849.0,PASS,,,,,extended_loss_2plus,risk_ratio,2.014063506714532,0.1876731726885879,1.3942012450545216,2.90951670246185,0.0001909403280205,,,,,,,,,,,,,,,,,,,,6125.0,193.0,5932.0,1023.0,35.0,988.0,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,basic,any_withdrawal,core,PASS_STRICT_COMMON_SIX,16556,5596,12,12,1646.0,PASS,5087.0,489.0,4598.0,,any_withdrawal,risk_ratio,1.0079006649158924,0.0523736997760408,0.909572156961048,1.1168588908129935,0.8805603041228354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,basic,score_categorical,core,PASS_STRICT_COMMON_SIX,16556,5596,13,13,1646.0,PASS,,,,,loss_1,risk_ratio,1.010442529255967,0.0533914734311025,0.9100488657069934,1.121911298835597,0.845729536630544,4724.0,456.0,4268.0,363.0,33.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,basic,score_categorical,core,PASS_STRICT_COMMON_SIX,16556,5596,13,13,1646.0,PASS,,,,,loss_2plus,risk_ratio,0.9685299134593146,0.1732592910405777,0.6896590867519639,1.3601650602232658,0.8535778951840736,4724.0,456.0,4268.0,363.0,33.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,basic,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,16556,5596,14,14,1646.0,PASS,,,,,alcohol_loss,risk_ratio,1.0586340305181936,0.1067906231266293,0.8587079968822219,1.3051072246214437,0.5936445518140692,,,,,,,831.0,85.0,746.0,2836.0,253.0,2583.0,1797.0,185.0,1612.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,basic,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,16556,5596,14,14,1646.0,PASS,,,,,activity_loss,risk_ratio,0.9518978295678334,0.0663074012908091,0.835890470799241,1.0840050336613731,0.4571971030845864,,,,,,,831.0,85.0,746.0,2836.0,253.0,2583.0,1797.0,185.0,1612.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,basic,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,16556,5596,14,14,1646.0,PASS,,,,,work_loss,risk_ratio,1.0435743353128233,0.0755911115196203,0.8998707162315766,1.2102265066300268,0.5725894336870725,,,,,,,831.0,85.0,746.0,2836.0,253.0,2583.0,1797.0,185.0,1612.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,full,any_withdrawal,core,PASS_STRICT_COMMON_SIX,16408,5574,16,16,1629.0,PASS,5040.0,481.0,4559.0,,any_withdrawal,risk_ratio,0.9949432982557584,0.0531510446594282,0.8965119437356067,1.1041817944100756,0.924013248120849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,full,score_categorical,core,PASS_STRICT_COMMON_SIX,16408,5574,17,17,1629.0,PASS,,,,,loss_1,risk_ratio,0.9973755305123528,0.054149388835203,0.8969467606619224,1.1090490455985291,0.9612931259956792,4678.0,448.0,4230.0,362.0,33.0,329.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,full,score_categorical,core,PASS_STRICT_COMMON_SIX,16408,5574,17,17,1629.0,PASS,,,,,loss_2plus,risk_ratio,0.9571327290089748,0.1735356803584342,0.6811744161831162,1.3448876516435355,0.80067489986409,4678.0,448.0,4230.0,362.0,33.0,329.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,full,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,16408,5574,18,18,1629.0,PASS,,,,,alcohol_loss,risk_ratio,1.057289411962036,0.1073244097721313,0.8567205410679715,1.3048139353044153,0.6037145715803871,,,,,,,824.0,85.0,739.0,2814.0,247.0,2567.0,1778.0,183.0,1595.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,full,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,16408,5574,18,18,1629.0,PASS,,,,,activity_loss,risk_ratio,0.9348765014672686,0.0674159161308549,0.8191618381997582,1.066936998574573,0.3178497205095562,,,,,,,824.0,85.0,739.0,2814.0,247.0,2567.0,1778.0,183.0,1595.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,full,mutually_adjusted_components,core,PASS_STRICT_COMMON_SIX,16408,5574,18,18,1629.0,PASS,,,,,work_loss,risk_ratio,1.035298786171198,0.0762371677275669,0.8916050302329791,1.2021506612266193,0.6490888932254215,,,,,,,824.0,85.0,739.0,2814.0,247.0,2567.0,1778.0,183.0,1595.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,full,extended_score_categorical,enrichment,PASS_STRICT_COMMON_SIX,24040,6767,17,17,2352.0,PASS,,,,,extended_loss_1,risk_ratio,1.0930080627619307,0.0469746667599803,0.996869840055936,1.1984178648594224,0.0583280321755322,,,,,,,,,,,,,,,,,,,,6359.0,653.0,5706.0,1088.0,87.0,1001.0,,,,,,
klosa,all_primary_wave_intervals,multimorbidity_progression,full,extended_score_categorical,enrichment,PASS_STRICT_COMMON_SIX,24040,6767,17,17,2352.0,PASS,,,,,extended_loss_2plus,risk_ratio,0.871668985055108,0.1110062564415492,0.7012338896854204,1.0835283785954184,0.2159841182306329,,,,,,,,,,,,,,,,,,,,6359.0,653.0,5706.0,1088.0,87.0,1001.0,,,,,,
klosa,all_primary_wave_intervals,mortality,basic,any_withdrawal,core,PASS_SOURCE_STATUS,17348,5847,11,11,614.0,PASS,5466.0,310.0,5156.0,,any_withdrawal,risk_ratio,2.0061664432672424,0.080331300426271,1.7139132446076657,2.3482540967310386,4.439324933786284e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,basic,score_categorical,core,PASS_SOURCE_STATUS,17348,5847,12,12,614.0,PASS,,,,,loss_1,risk_ratio,1.9158485883062275,0.0816813005808239,1.632427619846408,2.2484769117422263,1.7242272250956176e-15,5065.0,278.0,4787.0,401.0,32.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,basic,score_categorical,core,PASS_SOURCE_STATUS,17348,5847,12,12,614.0,PASS,,,,,loss_2plus,risk_ratio,4.022390083410571,0.1977312986112969,2.73007764497398,5.926432903073679,1.9330376552367927e-12,5065.0,278.0,4787.0,401.0,32.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,basic,mutually_adjusted_components,core,PASS_SOURCE_STATUS,17348,5847,13,13,614.0,PASS,,,,,alcohol_loss,risk_ratio,2.112933870389761,0.1137981218846583,1.6905217704432969,2.640894437857228,4.9072166978192645e-11,,,,,,,923.0,84.0,839.0,3063.0,180.0,2883.0,1898.0,81.0,1817.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,basic,mutually_adjusted_components,core,PASS_SOURCE_STATUS,17348,5847,13,13,614.0,PASS,,,,,activity_loss,risk_ratio,2.0018302344341423,0.0903144119025924,1.677071109422542,2.3894778611232983,1.5305491106545685e-14,,,,,,,923.0,84.0,839.0,3063.0,180.0,2883.0,1898.0,81.0,1817.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,basic,mutually_adjusted_components,core,PASS_SOURCE_STATUS,17348,5847,13,13,614.0,PASS,,,,,work_loss,risk_ratio,1.727014236810699,0.1200208741313842,1.3650041270411948,2.1850323490317405,5.3014233181460165e-06,,,,,,,923.0,84.0,839.0,3063.0,180.0,2883.0,1898.0,81.0,1817.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,full,any_withdrawal,core,PASS_SOURCE_STATUS,17193,5827,16,16,611.0,PASS,5418.0,309.0,5109.0,,any_withdrawal,risk_ratio,1.9010819700641048,0.0804463047767855,1.6237711624176303,2.2257524585679733,1.3968310976969076e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,full,score_categorical,core,PASS_SOURCE_STATUS,17193,5827,17,17,611.0,PASS,,,,,loss_1,risk_ratio,1.824664935669834,0.0820194230295934,1.5537032239287687,2.14288164958821,2.261256690012341e-13,5018.0,277.0,4741.0,400.0,32.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,full,score_categorical,core,PASS_SOURCE_STATUS,17193,5827,17,17,611.0,PASS,,,,,loss_2plus,risk_ratio,3.62511696779722,0.1951491228529023,2.472924114238872,5.31414326648517,4.125479144679161e-11,5018.0,277.0,4741.0,400.0,32.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,full,mutually_adjusted_components,core,PASS_SOURCE_STATUS,17193,5827,18,18,611.0,PASS,,,,,alcohol_loss,risk_ratio,1.9780302946236608,0.1118054165341988,1.5887808469350797,2.4626454013445453,1.055444272963304e-09,,,,,,,916.0,84.0,832.0,3040.0,179.0,2861.0,1879.0,81.0,1798.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,full,mutually_adjusted_components,core,PASS_SOURCE_STATUS,17193,5827,18,18,611.0,PASS,,,,,activity_loss,risk_ratio,1.9175912042745744,0.0908559155527662,1.604794153396239,2.29135681914669,7.724357083160824e-13,,,,,,,916.0,84.0,832.0,3040.0,179.0,2861.0,1879.0,81.0,1798.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,full,mutually_adjusted_components,core,PASS_SOURCE_STATUS,17193,5827,18,18,611.0,PASS,,,,,work_loss,risk_ratio,1.6661210811787166,0.1208065404994719,1.3148488951634107,2.111238384394837,2.381464398327639e-05,,,,,,,916.0,84.0,832.0,3040.0,179.0,2861.0,1879.0,81.0,1798.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,mortality,full,extended_score_categorical,enrichment,PASS_SOURCE_STATUS,25717,7119,17,17,1390.0,PASS,,,,,extended_loss_1,risk_ratio,1.5097457366525264,0.0676977336317522,1.3221459425017603,1.723964137444263,1.164854983548603e-09,,,,,,,,,,,,,,,,,,,,6802.0,368.0,6434.0,1188.0,74.0,1114.0,,,,,,
klosa,all_primary_wave_intervals,mortality,full,extended_score_categorical,enrichment,PASS_SOURCE_STATUS,25717,7119,17,17,1390.0,PASS,,,,,extended_loss_2plus,risk_ratio,2.2293346573237054,0.1326308997153687,1.7190149002351098,2.8911517949407326,1.497640104862295e-09,,,,,,,,,,,,,,,,,,,,6802.0,368.0,6434.0,1188.0,74.0,1114.0,,,,,,
klosa,all_primary_wave_intervals,incident_heart_disease,basic,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,15004,5121,11,11,200.0,PASS,4525.0,67.0,4458.0,,any_withdrawal,risk_ratio,1.2125125935803749,0.1524691913982873,0.899299282721019,1.6348137019999032,0.2062920114224943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_heart_disease,basic,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,15004,5121,12,12,200.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,4200.0,63.0,4137.0,325.0,4.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_heart_disease,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,15004,5121,13,13,200.0,NOT_EVALUABLE_ALCOHOL_LOSS_EVENTS,,,,,,,,,,,,,,,,,,733.0,9.0,724.0,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_heart_disease,full,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,14866,5099,16,16,198.0,PASS,4482.0,66.0,4416.0,,any_withdrawal,risk_ratio,1.1347607764446537,0.1532634977964433,0.8403228827631503,1.532365768171296,0.4094476315227076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_heart_disease,full,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,14866,5099,17,17,198.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,4157.0,62.0,4095.0,325.0,4.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_heart_disease,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,14866,5099,18,18,198.0,NOT_EVALUABLE_ALCOHOL_LOSS_EVENTS,,,,,,,,,,,,,,,,,,727.0,9.0,718.0,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_hypertension,basic,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,8949,3266,11,11,597.0,PASS,2544.0,157.0,2387.0,,any_withdrawal,risk_ratio,0.8939046204800065,0.0919406101931025,0.7465023733560137,1.0704124983865566,0.2225116616393233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_hypertension,basic,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,8949,3266,12,12,597.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,2361.0,148.0,2213.0,183.0,9.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_hypertension,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,8949,3266,13,13,597.0,PASS,,,,,alcohol_loss,risk_ratio,1.099353339037458,0.1795232677749039,0.7732622650236284,1.562959708134572,0.5977551165896948,,,,,,,397.0,31.0,366.0,1348.0,74.0,1274.0,986.0,61.0,925.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_hypertension,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,8949,3266,13,13,597.0,PASS,,,,,activity_loss,risk_ratio,0.8109147194281314,0.12301712593793,0.6371809985935243,1.032018662886549,0.0884248295464355,,,,,,,397.0,31.0,366.0,1348.0,74.0,1274.0,986.0,61.0,925.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_hypertension,basic,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,8949,3266,13,13,597.0,PASS,,,,,work_loss,risk_ratio,0.8735972271051736,0.1308966055367053,0.6759146416582097,1.1290954037237175,0.3018912379680292,,,,,,,397.0,31.0,366.0,1348.0,74.0,1274.0,986.0,61.0,925.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_hypertension,full,any_withdrawal,core,PASS_BASELINE_FREE_RISK_SET,8857,3246,16,16,589.0,PASS,2517.0,153.0,2364.0,,any_withdrawal,risk_ratio,0.8536260887413221,0.0933543061444808,0.7108931838757695,1.0250168603489462,0.0900216504861151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_hypertension,full,score_categorical,core,PASS_BASELINE_FREE_RISK_SET,8857,3246,17,17,589.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,2334.0,144.0,2190.0,183.0,9.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_hypertension,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,8857,3246,18,18,589.0,PASS,,,,,alcohol_loss,risk_ratio,1.0409467764762028,0.1805950212207715,0.7306439018035334,1.483034606573045,0.8241476453721217,,,,,,,394.0,31.0,363.0,1336.0,72.0,1264.0,974.0,59.0,915.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_hypertension,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,8857,3246,18,18,589.0,PASS,,,,,activity_loss,risk_ratio,0.7792451304176984,0.1243262767764231,0.6107273627346516,0.994261941303458,0.0448295674236968,,,,,,,394.0,31.0,363.0,1336.0,72.0,1264.0,974.0,59.0,915.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_hypertension,full,mutually_adjusted_components,core,PASS_BASELINE_FREE_RISK_SET,8857,3246,18,18,589.0,PASS,,,,,work_loss,risk_ratio,0.8389195959148937,0.1332958856630339,0.6460389095380903,1.0893865338748818,0.1876130844717646,,,,,,,394.0,31.0,363.0,1336.0,72.0,1264.0,974.0,59.0,915.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_iadl,basic,any_withdrawal,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,15323,5356,11,11,863.0,PASS,4538.0,316.0,4222.0,,any_withdrawal,risk_ratio,1.3777694964564962,0.0684095757389381,1.2048867510252357,1.5754582609118832,2.806195932354032e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_iadl,basic,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,15323,5356,12,12,863.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,4236.0,298.0,3938.0,302.0,18.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_iadl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,15323,5356,13,13,863.0,PASS,,,,,alcohol_loss,risk_ratio,1.440000867930708,0.1229743399342292,1.1315840203121863,1.8324777147958644,0.003024845808619,,,,,,,690.0,66.0,624.0,2526.0,172.0,2354.0,1635.0,96.0,1539.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_iadl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,15323,5356,13,13,863.0,PASS,,,,,activity_loss,risk_ratio,1.3123270208127544,0.0828656486206849,1.115595369721102,1.5437516650735372,0.0010379560623839,,,,,,,690.0,66.0,624.0,2526.0,172.0,2354.0,1635.0,96.0,1539.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_iadl,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,15323,5356,13,13,863.0,PASS,,,,,work_loss,risk_ratio,1.2656300955071174,0.1036709660854426,1.032908632584555,1.5507853145202843,0.0230692345365493,,,,,,,690.0,66.0,624.0,2526.0,172.0,2354.0,1635.0,96.0,1539.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_iadl,full,any_withdrawal,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,15177,5334,16,16,857.0,PASS,4495.0,315.0,4180.0,,any_withdrawal,risk_ratio,1.3318047955939287,0.069026088060675,1.1632832149713874,1.5247396255181187,3.308640245192254e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_iadl,full,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,15177,5334,17,17,857.0,NOT_EVALUABLE_LOSS_2PLUS_EVENTS,,,,,,,,,,,,4194.0,297.0,3897.0,301.0,18.0,283.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_iadl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,15177,5334,18,18,857.0,PASS,,,,,alcohol_loss,risk_ratio,1.386324214285212,0.1234441273629562,1.088401112989566,1.7657964551639842,0.0081405680284548,,,,,,,683.0,65.0,618.0,2507.0,172.0,2335.0,1617.0,96.0,1521.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_iadl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,15177,5334,18,18,857.0,PASS,,,,,activity_loss,risk_ratio,1.270947420269174,0.0833485772238383,1.0793968501414135,1.4964906974457488,0.0040195262940318,,,,,,,683.0,65.0,618.0,2507.0,172.0,2335.0,1617.0,96.0,1521.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,incident_any_iadl,full,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,15177,5334,18,18,857.0,PASS,,,,,work_loss,risk_ratio,1.2379409883021335,0.1038190359599353,1.0100177801165766,1.5172979334498262,0.0397847739986478,,,,,,,683.0,65.0,618.0,2507.0,172.0,2335.0,1617.0,96.0,1521.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,iadl_count_increase,basic,any_withdrawal,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16561,5596,12,12,998.0,PASS,5087.0,379.0,4708.0,,any_withdrawal,risk_ratio,1.3310928398947557,0.0652302976476558,1.171343352704332,1.5126291913711154,1.1626845592958832e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,iadl_count_increase,basic,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16561,5596,13,13,998.0,PASS,,,,,loss_1,risk_ratio,1.3248308318217386,0.0658294114996194,1.164464705920231,1.507282036133875,1.9291696008992972e-05,4724.0,356.0,4368.0,363.0,23.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,iadl_count_increase,basic,score_categorical,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16561,5596,13,13,998.0,PASS,,,,,loss_2plus,risk_ratio,1.4667080610546857,0.2136398476497843,0.9649240052774553,2.2294320843891,0.0729997012587239,4724.0,356.0,4368.0,363.0,23.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,iadl_count_increase,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16561,5596,14,14,998.0,PASS,,,,,alcohol_loss,risk_ratio,1.37143249656899,0.1128098770108236,1.0993867402274544,1.7107965957969664,0.0051119230233413,,,,,,,831.0,81.0,750.0,2836.0,211.0,2625.0,1797.0,110.0,1687.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,iadl_count_increase,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16561,5596,14,14,998.0,PASS,,,,,activity_loss,risk_ratio,1.2870555074088932,0.0781028620714513,1.1043735600532232,1.499956119079608,0.0012332086897775,,,,,,,831.0,81.0,750.0,2836.0,211.0,2625.0,1797.0,110.0,1687.0,,,,,,,,,,,,,,,,
klosa,all_primary_wave_intervals,iadl_count_increase,basic,mutually_adjusted_components,core,PASS_STRICT_COMPLETE_ITEM_COUNTS,16561,5596,14,14,998.0,PASS,,,,,work_loss,risk_ratio,1.2324628781883047,0.0974096065413998,1.0182598966727554,1.4917259837842354,0.0318946964476897,,,,,,,831.0,81.0,750.0,2836.0,211.0,2625.0,1797.0,110.0,1687.0,,,,,,,,,,,,,,,,
